,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
12887,US,45029003,R21CIFIU4WS4XQ,B001IAPL46,311600177,razbaby keep-it-kleen pacifier,Baby,3,0,0,N,Y,Disappointing,works like its supposed to but if you want your baby to use it then it needs to be his first binky my son doesnt like it because the part he sucks on is a different shape from his usual binky i would have loved to use it because he can now pull the binky out of his mouth and he drops it on the floor ,10/8/2013,0.99713373
12888,US,31988331,RRZS4X7FHSN4E,B0097JPQ7M,920298244,wubbanub infant plush pacifier set,Baby,5,2,2,N,Y,We ❤ WubbaNubs!,these were the first wubbanubs we purchased  since have bought several more so they are always laying aboutbr br i purchased this product after using the phillips avent soothie pacifiers for my little daughter they are the only pacifiers she has ever taken its also the kind they gave her while she was in the nicu at the hospital i am so glad someone came up with this ideabr br prosbr 1 cute animals for boys  girlsbr 2 easy to keep track of  easy to see in a dark bedroom at night  also when you are holding the baby they are much easier to grab as they are falling than a paci alonebr 3 stays in better than a soothie paci by itself  we often prop the animal on her chest and she seems to love holding on to the soft stuffed animal  can even sometimes push it back into her own mouth and shes only 10 weeksbr br consbr 1 tedious cleaning  i usually wash them on gentle in the washing machine but worry about my daughter ingesting detergent residue so i usually then wash off the pacifier top with a pacifier wipebr 2 falls out  not as much as when its only the pacifier  could just be my daughters tongue pushing it out or something but i think worth mentioning,10/8/2013,0.9991835
12889,US,31988331,R17YIM1A7JUSTM,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,2,2,N,Y,We ❤ WubbaNubs!,i purchased this product after using the phillips avent soothie pacifiers for my little daughter they are the only pacifiers she has ever taken its also the kind they gave her while she was in the nicu at the hospital i am so glad someone came up with this ideabr br prosbr 1 cute animals for boys  girlsbr 2 easy to keep track of  easy to see in a dark bedroom at night  also when you are holding the baby they are much easier to grab as they are falling than a paci alonebr 3 stays in better than a soothie paci by itself  we often prop the animal on her chest and she seems to love holding on to the soft stuffed animal  can even sometimes push it back into her own mouth and shes only 10 weeksbr br consbr 1 tedious cleaning  i usually wash them on gentle in the washing machine but worry about my daughter ingesting detergent residue so i usually then wash off the pacifier top with a pacifier wipebr 2 falls out  not as much as when its only the pacifier  could just be my daughters tongue pushing it out or something but i think worth mentioning,10/8/2013,0.9991835
12890,US,31988331,RAWII8AWJ0WRP,B006BHSAB2,52203997,wubbanub pink bear infant pacifier,Baby,5,0,0,N,Y,We ❤ WubbaNubs!,i purchased this product after using the phillips avent soothie pacifiers for my little daughter they are the only pacifiers she has ever taken its also the kind they gave her while she was in the nicu at the hospital i am so glad someone came up with this ideabr br prosbr 1 cute pink animal for girlsbr 2 easy to keep track of  easy to see in a dark bedroom at night  also when you are holding the baby they are much easier to grab as they are falling than a paci alonebr 3 stays in better than a soothie paci by itself  we often prop the animal on her chest and she seems to love holding on to the soft stuffed animal  can even sometimes push it back into her own mouth and shes only 10 weeksbr br consbr 1 tedious cleaning  i usually wash them on gentle in the washing machine but worry about my daughter ingesting detergent residue so i usually then wash off the pacifier top with a pacifier wipebr 2 falls out  not as much as when its only the pacifier  could just be my daughters tongue pushing it out or something but i think worth mentioning,10/8/2013,0.99918383
12891,US,15072682,R35T25ZBEH4SPF,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,4,0,0,N,Y,Philips AVENT BPA Free Contemporary Freeflow Pacifier ( 6-18 Months ),i bought this when there was a promotion going on really a good buy my toddler likes them very much,10/8/2013,0.99806887
12892,US,15026517,R2WYNXEQ3MB631,B004IYAVGM,572944212,"mary meyer wubbanub pacifier, okey dokey dino",Baby,5,0,0,N,Y,Love These!,unlike the traditional pacifiers these are always easy to find they wont roll away soft and adorable  i would highly recommend these,10/7/2013,0.9994266
12893,US,8358576,R2K29JO6CHW9LY,B0057EEBAE,674959265,philips avent bpa-free advanced orthodontic soother pacifier,Baby,1,0,0,N,Y,I was really disappointed,i was really disappointed because in the picture are bottles and the name of product are pacifier when i bought i did not notice the name but only in photobr i would like know why is this sobr tks,10/7/2013,0.4493006
12894,US,39009111,R2L75T5XD2TVF1,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,adorable,this is the perfect pacifier holder ever designed i was recommend them for any parent of a newborn to buy and use them cute too,10/7/2013,0.9986571
12895,US,37479205,RHNKR0SDNQGNK,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Y,great,my baby loves that he has 3  different ones it is easier to find by himself during the night in the crib,10/7/2013,0.9999608
12896,US,24068440,R17WNO2NX0CJMJ,B003LQSNTA,294255492,binkibear original brown with jollypop pacifier newborn orange,Baby,3,0,1,N,N,Not 100% Cotton as Claimed- Just be Informed!,this bear is very cute soft and seems well made as a stuffed animal however this bear is not 100 cotton as binkibear claims it to be the tag lists the filling as pp cotton which is a tricky wording for polypropylene filling ive also seen some of the stuffing coming out of the seams which also confirms that it is definitely not cotton filled the fiber filling is probably the recycled material part of the bear as polypropylene is usually used to manufacture plastic beverage containers this explains why other reviewers comment on how light  cheap this bear feels if youve ever had a cotton filled stuffed animal then you may recall that cotton filled animals usually have a heavier feel to them while those stuffed with synthetic fibers feel more light and airy i feel that the manufacturer has been very misleading in their description of binkibear since they state that binkibear is 100 cotton inside and outbr br the other qualm that i have with recommending this bear is that the pacifier is very hard to attachremove i feel like i may accidentally rip the bears arm off trying to fit the pacifier through the loop the problem is that the loop that secures the pacifier is just a bit too short so its a very tight fit trying to thread the pacifier through it the problem could be easily remedied by the manufacturer by simply making the loop longer allowing more space for the pacifier to fit through or they could modify the design so that the pacifier is secured by a button snap or velcro closure instead perhaps they dont all have this problem and we just received one with a short armbr br like i stated earlier the product is well constructed and the bear does wash well so if you dont care about the materials being 100 natural then maybe this bear will work ok for you hopefully youll find the pacifier easier to secure if youre like me however and want something made of natural material instead of synthetic then i would recommend taking a look at the organic binkie towel dolls by kathe kruse despite my disappointments in the product my son is quite taken with binkibear so we will not be returning this bear we will however be using him just as a bear not as a pacifier holdertaking a look at the organic binkie towel dolls by kathe kruse despite my disappointments in the product my son is quite taken with binkibear so we will not be returning this bear we will however be using him just as a bear not as a pacifier holder,10/7/2013,0.114780664
12897,US,14473466,RS9PQSOVKSHCZ,B000G7YLDE,661450952,chomp baby pacifier (discontinued by manufacturer),Baby,5,0,0,N,Y,The  Chomp!,the  chomp  baby pacifier is hilarious i sent it  to my daughter for my new grandbabybr  she isnt here yetbut when shes old enough for it  im sure gonna want pics,10/7/2013,0.9997111
12898,US,24020393,R1XJL3CDZLOJUY,B002HOQOVQ,986016545,kushies on the go wet bag with pacifier pouch,Baby,5,0,0,N,Y,Great little wet bag,i needed a wet bag for home so that i wouldnt have to run up stairs with a soiled flip insert in hand this works great for what i need it to do so far no complaints  not sure if i would trust this in a baby bag because it is very thin but i am happy that it suits my needs,10/5/2013,0.99912864
12899,US,34682733,R1EVK4SKV07JF0,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Love it!,my 3 week old granddaughter loves the soothie pacifier  holding the soft giraffe for comfort so adorable to see,10/5/2013,0.99969375
12900,US,21435058,R1GEZJI0SYHC0P,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,5,0,0,N,Y,Pacifier,another one i ordered for my granddaughtereasy for her to hold and she calls it her binky booeven tho she is 15 months oldshe still wants this kind of pacifier,10/4/2013,0.999585
12909,us,20466084,r1pe26zrew2ce4,b0047pahuw,106521272,wubbanub elephant pacifier,baby,5,0,0,n,y,elephant pacifier....,i sent this to my brand new great grandson  i am an elephant collector and enjoyed the novelty of finding a special one to share with him,10/4/2013,0.99807703
12925,US,8581499,R2T1D8KRY7QOX9,B00BTWEUPE,597077781,"mam feed & soothe bottle & pacifier gift set, boy, 0+ months, 6-count",Baby,5,0,0,N,Y,GREAT PRODUCT!!,my grandson received a set of these when he was born his parents and i loved them they do help prevent colic and are very easy to clean and sterilize i bought a set for use at my house when he is here i wish i had them when my son was small,10/4/2013,0.9910517
12926,US,2410680,RYC13WDV9FOTD,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Happy with pacifiers.,exactly what we needed and even better that it came in pink and purple for my baby girl  i could only find all pink or all purple in stores and they were for 3 months i got what i needed here ,10/4/2013,0.9991478
12927,US,34838370,R2KXOEMJDE8AUI,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,4,0,1,N,Y,Baby loves this,our baby loves her wubanub and the giraffe is super cute the only thing i dont like about it is that the paci doesnt come off so i cant sterilize it or put it in the dishwasher so for now i just scrub it real well with soap regularly so far i havent had any issue,10/3/2013,0.9864494
12928,US,48719385,R36ZPJ4Z1GZV51,B000ROKDC4,460495350,"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1",Baby,4,1,3,N,Y,Awful colors,i love the nuk pacifiers but the colors they came in are horrible a neon green and a dark pink for my son no thank you i went through the hassle of returning thembr br i have to update my review they did come in horrible colors but amazon let me keep them but also returned my money i did buy nuk pacifiers again because in my opinion they are the best i just went to a store and bought them there to insure the color i am getting,10/3/2013,0.26968026
12929,US,34113824,R1786BSVVV0S68,B0082I1IOO,658108028,"mam glow in the dark night orthodontic pacifier, girl, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these pacifiers,these are the only type of pacifiers my daughter would take i love that they glow in the dark great for when they fall out at night unless you put them right under a light they glow but not too bright i put one under a light for awhile and my daughter couldnt sleep because it was glowing to bright,10/3/2013,0.9997925
12930,US,11183159,R2KQZ782B3FO1C,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,1,1,N,Y,Love it!,i have bought others for my newborn and 2 other friends with newborns so far you cannot go wrong with this  babies love it,10/3/2013,0.99912816
12931,US,30348218,R3I4SUX3EM8D4Q,B00DYOQNKU,334562668,"mam newborn start orthodontic pacifier, girl, 0+ months, 2-count",Baby,4,17,19,N,N,"It's Not Perfect, BUT Babies Love This Paci...",i got this as a shower gift from an friend and experienced mom of two she said that it was the only paci that her two boys would take when they were newbornsthat other pacis were too biglong and caused them to gag or wouldnt stay in their mouthbr br boy was she right i tried one of those green soothie pacis on my daughter and they popped right out of her mouthshe couldnt grip them at all then we tried playtex most like mother paciway too long hard to keep in the mouth and my daughter didt like the odd shape first time moms be ready try out several different pacisteethers on your baby every baby is different and will prefer different things br br mam works well here are some prosbr br baby loves itbr they are small and dont gag babybr cutebr offer a variety of designs even offer gender neutralbr they come with a nice paci storage boxbr the shape is easy for my daughter to grip and put back in her mouth on her own since around 45 monthsbr br were already onto the next size now that shes 8 months and all is wellbr br a five star product from babys perspective one star deduction from moms perspective for the following reasonsbr br a few minor consbr br 1 it doesnt have a blowhole in the front like the playtex one to squirt out water that accumulates from washingwhich makes me worry about germshygienebr br 2 it is made from three pieces nipple face shield and knob which is a safety concern it is recommended to buy only 1 piece constructed pacis like the soothie in case parts fail and come apart it could be a choking hazardbr br 3 not sure about quality of the painted on designs and plastic of the knob on the frontthey scratch right off and look used after a few days of normal usealso once she started teething she would chew on the opposite side of the paci and could scratch that softer plastic too much with her teeth its too soft packaging states that its all bpafreebr br 4 face shield was a bit too high on the top and used to hit the corners of her nose a little when she suckednothing too bothersome though,10/3/2013,0.99464875
12932,US,17981126,R2YSC54094T4XC,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,5,0,0,N,Y,"Love, Love, Love",i have a bunch of these and use both sizes them to carry all sort of things bathing suits all sunblock prodcuts so the rest of the bag doesnt get all greasy any item i want to protect from the sand eg camera cel phone etc tampons makeup  they are light very water resistant machine washable extremely cute and the price is incredibly attractive to say the very leastbr br i super recommend,10/3/2013,0.9969326
12933,US,19394790,R14S2COOEJ1VG0,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,0,0,N,Y,loved it,this is a great product i definitely recommend it i absolutely loved it exactly how i expected it to be,10/3/2013,0.998884
12934,US,41657994,R1VHCL37BYUUNU,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,4,0,1,N,Y,Adorable but hard to clean,this pacifier is super cute its hard to sterilize though and if youre worried about thrush you are going to go nuts if your kid gets really attached to this best bet is to see if they like the avent soothies if yes then they will probably love this if no then they will probably hate it,10/3/2013,0.99161255
12935,US,46727881,R1TBRQYAXKCAI6,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Pacifier.Avent,only ones my daughter wants  i have tried others but these are the ones that soothe her  for me i would highly recommend thembr they worked for me,10/2/2013,0.99931014
12936,US,15689959,R2UOGIGTJA3GPG,B008BK7P4A,387353699,billy bob pacifier,Baby,1,1,2,N,Y,Not the same,i received a pacifier that looked nothing like the picture it was plain teeth holding an american flag how is that funny i am very disappointed that i will not be able to give this as a gift at the baby shower i am going to,10/2/2013,0.378857
12937,US,20556122,R3QLGMTYICNKNZ,B0090IBQSI,595227405,avent bpa free soothie pacifier 6 pack - pink - 4 + months,Baby,5,0,0,N,Y,binky,my baby is very picky with pacifiers if you buy these in the store for a 2pack its about five dollars its worth it to a big pack and if you lose one then you know you have more,10/2/2013,0.99981827
12938,US,7570390,R2KOZXJROWWCQR,B008B50YE8,586745626,ulubulu expression pacifier set,Baby,5,0,0,N,Y,love these!,these are the only pacifiers my daughter will take and she loves the glittery ones great pacifiers but would love it if they came in bigger packs,10/2/2013,0.99953616
12939,US,12673613,R1NUSS8GLW55A1,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,I love it,as described fast shipping high quality,10/2/2013,0.9962482
12940,US,13662910,R1NPZ230GF9Q2,B00BIFAEQQ,955350284,dr. brown's prevent classic pacifier,Baby,5,1,1,N,Y,Great toddler pacifier,colors are just as pictured my daughter likes them  they fit her mouth better than other brands we have tried a great pacifier for a toddler,10/2/2013,0.99982446
12941,US,30251393,R1FF6EIH23X3SK,B00067AUNY,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",Baby,5,1,1,N,Y,bear,ordered this for my new grandbaby due in dec 2013  it is so soft and cuddly heshe is going to love it,10/2/2013,0.99916697
12942,US,47521440,R26YBTZZ0ZX1ZZ,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,Y,My son's favorite,we have 5 other wubbanub animals but this is by far my 6month olds favorite he loves his longhorn i love that it is both a pacifier and a lovey at the same time my son is soothed just by holding the longhorns little horns or his paws its adorablebr i just wash it every day or two by throwing it in the washer and letting it air dry i quickly bought a second one so that theres always a spare when one is getting washed,10/2/2013,0.9994972
12943,US,38928825,R174TOPW6X1EXM,B004LKRYLS,953521763,philips avent 2 pack bpa free pacifier,Baby,5,0,0,N,Y,Perfect!,these pacifiers are adorable and the perfect size the shape fits perfectly around his little nose my new nephew loves his already,10/2/2013,0.9996828
12944,US,46819488,R196RWAYCEZH87,B00AHO5SO2,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Y,Great!!,so funny my nephew loves it and so do his parents thank you so much for sharing some great laughs,10/2/2013,0.99997485
12945,US,44867151,R2BOP5SDZ2R61J,B001FXE2XC,586745626,ulubulu expression pacifier set,Baby,4,0,0,N,Y,Great gift,very cute was a gift  the soon to be parents thought it was a nice gift i would get them again for a gift,10/2/2013,0.9999089
12946,US,32961710,R1TL57155PBS0B,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,Avent Pacifier,i love these pacifiers more than any other brand my babies seem to like these pacifiers more too they will not take other pacifiers i think its because they are so easy for infants to handle,10/2/2013,0.9995579
12947,US,3874622,R3JILLIE2HJ9JY,B000ZEZ0MY,93126241,gumdrop pacifier full-term natural scent pink 5 pack,Baby,5,0,0,N,Y,Same pacifier we got from the hospital,this is the same pacifier we got at the hospital and it is the only onebrand my new born likesive tried different brandswe only had one so we decided to order this package and we are glad we did,10/2/2013,0.996675
12948,US,11751235,R3VABBQI5Y8FAN,B004GYDHVA,343148814,the first years gumdrop newborn pacifier,Baby,5,0,0,N,Y,she loves them,it is a nice pacifier because even though she is not quite two months yet she can push it back in her mouth if it starts to fall out and she brings her hand to her mouth the shape of it and because it is all the same material as the nipple part makes it easier to keep it in her mouth,10/2/2013,0.8358913
12949,US,46912614,R1P5BT8Y8FMQI5,B00AHO5SO2,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Y,love,came quickly as expected quality as expected also so very cute and the mustache reminds me of the little ones great grandpa,10/2/2013,0.9999237
12950,US,16295302,R2WFW77ARP94IC,B000MKKY2M,311600177,razbaby keep-it-kleen pacifier,Baby,2,0,0,N,Y,Flat nipple not loved by newborns .,i loved the idea of these pacifiers as i saw them on pinterest however the nipple is flat and ive found that my son will only take pacifiers with a round nipple ive heard this about some of my friends kids too maybe he will use them in a few months im not sure,10/2/2013,0.99865484
12951,US,11835471,R2I0828C16QBAS,B001RNV6NO,416377561,personalized pacifiers mute button pacifier,Baby,5,0,0,N,Y,Liked this one the best,in my quest for apacifier my son wouldnt spit out  i bought nearly every brand on the marketbr br i bought this one as a jokebr br turned out he liked this one the best and as a bonus we got compliments on how clever it was whenever we were out and about,10/2/2013,0.9996947
12952,US,6708329,R3S7WRQ5HWU6UD,B004NISGUG,254473881,personalized pacifiers,Baby,5,0,0,N,Y,CUTE OMG,part of an outstanding pirate themed diaper cake i made it is so cute and once the little guy arrives we shall see how he likes it but as a mom and a gift giver to a mom to be i loved it,10/1/2013,0.99939215
12953,US,2967405,R9R8Q3QA3W969,B000PC5KNA,311600177,razbaby keep-it-kleen pacifier,Baby,4,0,1,N,N,"Cute, practical and hygienic",see my review under ethan the penguin closes up as promised for a cleaner pacifier and panky the panda is adorable,9/30/2013,0.99997807
12964,us,2967405,r22bgtvfv9p1ro,b0058o7kl0,428230170,razbaby keep-it-kleen pacifier - pink with flowers/hearts,baby,4,2,2,n,n,"love look, styling and practicality",possible nomore washing of pacifiers tossed onto dirty floors as these close up when the fall to protect the nipple  according to my sister her baby likes them just as much as any other styles and the lookstyling are appealing  i bought four different styles,9/30/2013,0.9994962
12970,us,46608970,r189ko4vlec44x,b001kyqe7s,283741426,"playtex baby binky silicone older baby pacifier, 6 months and above, colors may vary (discontinued by manufacturer)",baby,1,0,0,n,y,don't buy this!!!,i did not recieve what i thought i was getting the main image is what i wanted but what i got was the smaller image the larger on is a better quality product while the smaller image is some bad piece of what should be called garbage they both broke after 1 use and it was ridiculous,9/30/2013,0.15158843
12972,US,2471034,RZ5UT9BTDVQF4,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,4,0,0,N,Y,just Ok!,oh it is cute but a little dirty when i go it i think my little nephew will love it,9/29/2013,0.9996679
12973,US,44309873,R2GOBS4VNQV17N,B0037UZUR8,137759317,"mam start silicone pacifier, colors may vary, 2-count",Baby,5,1,3,N,Y,"Perfect fit, baby loves them",great newborn pacifier that worked well for our son when he was one month old he was three weeks early up to that point we had used the gum drop or soothies which calmed him but i had to sit in the back seat of the car and hold them in his mouth these pacifiers were the answer to that the size was perfect and he could keep them in his mouth easily i was also happily surprised that the pattern was much cuter than the picture and the color was a neutral tan we have since bought them in other sizes and will continue to use these as long as our son has a pacifier,9/29/2013,0.9995962
12974,US,12154061,R1W6WQ6YKNKIYF,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,"colorful, love!",my son loved the initial wubbanub i got for him the green frog  i bought three the dragon the lion and the dino  he loves the myriad of colors  very pleased  it also helps him grasp the object manipulate the pacifier and aid in transferring from one hand to another he is 45 months,9/29/2013,0.99902284
12975,US,12154061,R2517SX9EF65NN,B00AJF7R3E,816941808,"wubbanub pacifier, levi lion",Baby,5,0,0,N,Y,Love this!,my son loved the initial wubbanub i got for him the green frog  i bought three the dragon the lion and the dino  he loves the myriad of colors  very pleased  it also helps him grasp the object manipulate the pacifier and aid in transferring from one hand to another he is 45 months,9/29/2013,0.99902284
12976,US,23311020,R1D9HZUYAKPTGU,B002GOHLW8,520875423,"hawaii medial gumdrop pacifier - newborn, vanilla scent",Baby,5,0,1,N,Y,Better than the Avent Soothie,i love the vanilla scent it`s the only soother our son will use the avent soothie is similar but this one has a cutout area around the nose so you don`t have to worry about it possibly blocking your baby`s nostrils  it`s easy to clean unlike some pacifiers that will get moisture in them if you aren`t careful when cleaning,9/29/2013,0.9981822
12977,US,18287963,R3PRS1MXC0BLPH,B004IYAVGM,572944212,"mary meyer wubbanub pacifier, okey dokey dino",Baby,5,0,0,N,Y,Cute and handy,my son loves his wub and it really helps him keep ahold of his pacifier  the dino is cute and super soft  works well to prevent the pacifier from falling and landing on the floor while he hangs out in his swing  it is also easier to find in the middle of the night than a detached pacifier,9/28/2013,0.99959034
12978,US,35045852,R357A4TPAZ3N0I,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,2,0,0,N,Y,Very disappointed!!!!,fast shipping did come in package individually wrapped  however it looks nothing like the photo the photo shows a more realistic skin tone very funny of course a gag giftinstead i received a fire red pair very cheap and looks nothing like the photo very disappointed,9/28/2013,0.024884885
12979,US,24422369,RLH7X60T3UX0Q,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,1,2,N,Y,Right Shape for small faces,i tried about 30 pacifiers yes really on my newborn and this nipple type shape was the only shape she liked but the problem i was having with so many pacifiers was that the rim was too big and they would wedge up against her little nose this one gave her nose enough clearance so that she could comfortably use it it was also nice that it had a little tab on the back with a hole in it so that i could attach a clip cord to it to keep it from falling on the ground,9/28/2013,0.97282594
12980,US,11878856,R3XJVAROCIWYY,B000G7YLDE,661450952,chomp baby pacifier (discontinued by manufacturer),Baby,5,1,1,N,Y,AWESOME,i love this product its fun and it came in a really nice original package i highly recommended it xoxo,9/28/2013,0.9994404
12981,US,8941412,R2GEP0UETE1VGI,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,1,1,5,N,Y,Never received it,i have not received the order so i cant really rate it i will have to give it at a baby shower for another child,9/27/2013,0.054769877
12982,US,19068242,R3HYVWM5R33JFF,B002BY2LF0,429084754,"2 pack natursutten bpa-free natural rubber pacifier,rounded nipple",Baby,3,0,0,N,Y,I wanted to like the pacifier but my daughter didn't!,i was really hoping my daughter would like these pacifiers but she preferred another brand she will use these occasionally but she has a hard time keeping the pacifier in her mouth,9/27/2013,0.9937687
12983,US,46912614,R2EWRLV63J3KRE,B0027A5FUQ,515907812,nuby paci cradle pacifier box,Baby,5,0,0,N,Y,love,works great love the bright colors and love the split ring on top so it is easy to hook onto a purse or diaper bag,9/27/2013,0.999949
12984,US,47782272,RXXIOC97QI7C5,B0032XZVCY,858196820,"hawaii medial gumdrop pacifier - newborn, natural scent",Baby,5,0,0,N,Y,Love these pacifiers! Great service!,i love these pacifiers and are the only ones my son will take exactly the same as the hospital gives cute colors expected by delivery date definitely happy with the service,9/27/2013,0.9997788
12985,US,8941412,RIBIOVDWEQBH3,B001FXE2XC,586745626,ulubulu expression pacifier set,Baby,5,0,0,N,Y,Too cute,they are very cute and were well liked by the new parents very cute as a shower gift bag decoration,9/27/2013,0.99997616
12986,US,46912614,R181CFJE292J3Q,B00579NLIM,831792142,"nuk 2 count sports orthodontic pacifier, sports may vary",Baby,4,0,1,N,Y,fine,i know it said 34sport may vary34but i thought since all the pictures on the sites showed two different sports and that is how they would be packagedbut we received two soccer balls still high quality pacifier but not what i expected,9/27/2013,0.7564303
12987,US,25444301,R358PHUM8MK1J2,B0042STTB2,747068001,baby fanatic nfl team pacifier 2 pack,Baby,5,0,0,N,Y,Love it,love love love love perfect condition no complaints fast prime shipping this is for 3 months and older bpa free i cannot wait to give these as a gift gooooo browns,9/27/2013,0.9989152
12988,US,27212948,RYWPZH2FQ3HH2,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,1,N,Y,The Best Pacifiers for Infants,these are the best pacifiers by far for new born infants it makes it easier to hold the pacifier in the babys mouth and for them to find it in the middle of the night the little animals give them something to hold onto  we bought at least 10 of these on amazon for our daughter and as gifts  a product,9/26/2013,0.9959644
12989,US,27212948,R194ED6PJF0ABK,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,The Best Pacifiers for Infants!!,these are the best pacifiers by far for new born infants it makes it easier to hold the pacifier in the babys mouth and for them to find it in the middle of the night the little animals give them something to hold onto  we bought at least 10 of these on amazon for our daughter and as gifts  a product,9/26/2013,0.9959644
12990,US,12249278,ROMKSM3T3NEFQ,B002BY2LF0,429084754,"2 pack natursutten bpa-free natural rubber pacifier,rounded nipple",Baby,2,1,1,N,Y,"Nipple to small, newborn didn't like it",its not that i didnt like them baby didnt nipple was way too small he never took them he is breastfed and his previous pacifier was a hevea one,9/26/2013,0.14673978
12991,US,43991451,RLTSTJSW4MKYC,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these,at first glance you may think these pacifiers look a little goofy but theyre great protection against chapped lips  mam brand over any other was a lifesaver for our family  my son is totally soothed by them,9/26/2013,0.9974866
12992,US,27212948,R1EMNKYHKTCZOL,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Would Purchase Again,these are the best pacifiers by far for new born infants it makes it easier to hold the pacifier in the babys mouth and for them to find it in the middle of the night the little animals give them something to hold onto  we bought at least 10 of these on amazon for our daughter and as gifts  a product,9/26/2013,0.9959644
12993,US,50903829,R24MIOZ5QRHJCU,B004PSAX28,293975317,nuk 2 count trendline orthodontic pacifier,Baby,1,2,3,N,Y,Pacifier was damaged,one of the pacifiers the clear part that goes into the babies mouth was completely cut in two  missing a large chunk  id return it but what a headache  i ripped open the packaging never thinking they would be damaged  as a mom i dont have time to be running to the ups store to send this back for a replacement,9/25/2013,0.2121582
12994,US,51807411,RAFRUKWJPAB66,B0091DHACS,545741651,mustache pacifier - chill baby lil'shaver by fred and friends,Baby,5,2,2,N,N,Heeeheee very cute,got this for my newborn niece  yes i know shes a girl but its still funny just makes a sleeping baby cuter and one thats fussy for hours a bit more bearable  she doesnt seem to mind  when she becomes a teenager and i have bribe pictures well her outlook might change then  but for now very cute  ,9/25/2013,0.9998073
12995,US,30792453,R1VKFCH9TLKF8H,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,4,0,0,N,Y,Good paci that makes kiddo smile,as some of the other reviews have already stated they dont glow as long as i would like  but after you first 34charge them34 over a light bulb they glow super bright and my son loves them  though the manufacturer does not recommend it i do leave them in the windowsill on occasion which also helps keep their glow  bottom line they make it easy to find them in the middle of the night i throw a few in my sons crib and having them helps soothe him to sleep  i will continue to buy them for gifts in the future,9/24/2013,0.9999746
12996,US,49494341,R3W3IZ0MLQAYNI,B00B8NOP68,520875423,"hawaii medial gumdrop pacifier - newborn, vanilla scent",Baby,5,0,1,N,Y,pacifier,we had such a hard time finding these in newborn size my granddaughter loved it and we so loved the smell,9/24/2013,0.9976336
12997,US,42117624,R1YDWI8NHLGBIU,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,1,N,Y,soft and sweet,just what we had hoped for speedy delivery great quality highly recommend this product washes great in front load washer easy for baby to hold and not so easily lost when tossed,9/24/2013,0.9992287
12998,US,52332568,R2TV58H3GBWEKO,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,3,3,N,Y,Simple sturdy pacifier.,i used these for my first baby and she liked them a lot we started using the pacifier very early before she was a week old because she would tend to suck on her mouth in spite of this there was no nipple confusion and she was weaned off the pacifier by her 7th month ive gotten them again for the second baby,9/24/2013,0.9904089
